versão=11;
"Tabela de Municípios do IBGE", baixada no site do SPED Fiscal; 
em 14/01/2013, o município de "Presidente Juscelino" (2410306) passou a chamar-se "Serra Caiada";
COD_MUN|NOM_MUN|DT_INI|DT_FIM
3504701|Balbinos|01012009|
3504800|Bálsamo|01012009|
3504909|Bananal|01012009|
3505005|Barão de Antonina|01012009|
3505104|Barbosa|01012009|
3505203|Bariri|01012009|
3505302|Barra Bonita|01012009|
3505351|Barra do Chapéu|01012009|
3505401|Barra do Turvo|01012009|
3505500|Barretos|01012009|
3505609|Barrinha|01012009|
3505708|Barueri|01012009|
3505807|Bastos|01012009|
3505906|Batatais|01012009|
3506003|Bauru|01012009|
3506102|Bebedouro|01012009|
3506201|Bento de Abreu|01012009|
3506300|Bernardino de Campos|01012009|
3506359|Bertioga|01012009|
3506409|Bilac|01012009|
3506508|Birigui|01012009|
3506607|Biritiba-Mirim|01012009|
3506706|Boa Esperança do Sul|01012009|
3506805|Bocaina|01012009|
3506904|Bofete|01012009|
3507001|Boituva|01012009|
3507100|Bom Jesus dos Perdões|01012009|
3507159|Bom Sucesso de Itararé|01012009|
3507209|Borá|01012009|
3507308|Boracéia|01012009|
3507407|Borborema|01012009|
3507456|Borebi|01012009|
3507506|Botucatu|01012009|
3507605|Bragança Paulista|01012009|
3507704|Braúna|01012009|
3507753|Brejo Alegre|01012009|
3507803|Brodowski|01012009|
3507902|Brotas|01012009|
3508009|Buri|01012009|
3508108|Buritama|01012009|
3508207|Buritizal|01012009|
3508306|Cabrália Paulista|01012009|
3508405|Cabreúva|01012009|
3508504|Caçapava|01012009|
3508603|Cachoeira Paulista|01012009|
3508702|Caconde|01012009|
3508801|Cafelândia|01012009|
3508900|Caiabu|01012009|
3509007|Caieiras|01012009|
3509106|Caiuá|01012009|
3509205|Cajamar|01012009|
3509254|Cajati|01012009|
3509304|Cajobi|01012009|
3509403|Cajuru|01012009|
3509452|Campina do Monte Alegre|01012009|
3509502|Campinas|01012009|
3509601|Campo Limpo Paulista|01012009|
3509700|Campos do Jordão|01012009|
3509809|Campos Novos Paulista|01012009|
3509908|Cananéia|01012009|
3509957|Canas|01012009|
3510005|Cândido Mota|01012009|
3510104|Cândido Rodrigues|01012009|
3510153|Canitar|01012009|
3510203|Capão Bonito|01012009|
3510302|Capela do Alto|01012009|
3510401|Capivari|01012009|
3510500|Caraguatatuba|01012009|
3510609|Carapicuíba|01012009|
3510708|Cardoso|01012009|
3510807|Casa Branca|01012009|
3510906|Cássia dos Coqueiros|01012009|
3511003|Castilho|01012009|
3511102|Catanduva|01012009|
3511201|Catiguá|01012009|
3511300|Cedral|01012009|
3511409|Cerqueira César|01012009|
3511508|Cerquilho|01012009|
3511607|Cesário Lange|01012009|
3511706|Charqueada|01012009|
3557204|Chavantes|01012009|
3511904|Clementina|01012009|
3512001|Colina|01012009|
3512100|Colômbia|01012009|
3512209|Conchal|01012009|
3512308|Conchas|01012009|
3512407|Cordeirópolis|01012009|
3512506|Coroados|01012009|
3512605|Coronel Macedo|01012009|
3512704|Corumbataí|01012009|
3512803|Cosmópolis|01012009|
3512902|Cosmorama|01012009|
3513009|Cotia|01012009|
3513108|Cravinhos|01012009|
3513207|Cristais Paulista|01012009|
3513306|Cruzália|01012009|
3513405|Cruzeiro|01012009|
3513504|Cubatão|01012009|
3513603|Cunha|01012009|
3513702|Descalvado|01012009|
3513801|Diadema|01012009|
3513850|Dirce Reis|01012009|
3513900|Divinolândia|01012009|
3514007|Dobrada|01012009|
3514106|Dois Córregos|01012009|
3514205|Dolcinópolis|01012009|
3514304|Dourado|01012009|
3514403|Dracena|01012009|
3514502|Duartina|01012009|
3514601|Dumont|01012009|
3514700|Echaporã|01012009|
3514809|Eldorado|01012009|
3514908|Elias Fausto|01012009|
3514924|Elisiário|01012009|
3514957|Embaúba|01012009|
3515004|Embu|01012009|06092011
3515004|Embu das Artes|07092011|
3515103|Embu-Guaçu|01012009|
3515129|Emilianópolis|01012009|
3515152|Engenheiro Coelho|01012009|
3515186|Espírito Santo do Pinhal|01012009|
3515194|Espírito Santo do Turvo|01012009|
3557303|Estiva Gerbi|01012009|
3515301|Estrela do Norte|01012009|
3515202|Estrela d'Oeste|01012009|
3515350|Euclides da Cunha Paulista|01012009|
3515400|Fartura|01012009|
3515608|Fernando Prestes|01012009|
3515509|Fernandópolis|01012009|
3515657|Fernão|01012009|
3515707|Ferraz de Vasconcelos|01012009|
3515806|Flora Rica|01012009|
3515905|Floreal|01012009|
3516002|Flórida Paulista|01012009|
3516101|Florínia|01012009|
3516200|Franca|01012009|
3516309|Francisco Morato|01012009|
3516408|Franco da Rocha|01012009|
3516507|Gabriel Monteiro|01012009|
3516606|Gália|01012009|
3516705|Garça|01012009|
3516804|Gastão Vidigal|01012009|
3516853|Gavião Peixoto|01012009|
3516903|General Salgado|01012009|
3517000|Getulina|01012009|
3517109|Glicério|01012009|
3517208|Guaiçara|01012009|
3517307|Guaimbê|01012009|
3517406|Guaíra|01012009|
3517505|Guapiaçu|01012009|
3517604|Guapiara|01012009|
3517703|Guará|01012009|
3517802|Guaraçaí|01012009|
3517901|Guaraci|01012009|
3518008|Guarani d'Oeste|01012009|
3518107|Guarantã|01012009|
3518206|Guararapes|01012009|
3518305|Guararema|01012009|
3518404|Guaratinguetá|01012009|
3518503|Guareí|01012009|
3518602|Guariba|01012009|
3518701|Guarujá|01012009|
3518800|Guarulhos|01012009|
3518859|Guatapará|01012009|
3518909|Guzolândia|01012009|
3519006|Herculândia|01012009|
3519055|Holambra|01012009|
3519071|Hortolândia|01012009|
3519105|Iacanga|01012009|
3519204|Iacri|01012009|
3519253|Iaras|01012009|
3519303|Ibaté|01012009|
3519402|Ibirá|01012009|
3519501|Ibirarema|01012009|
3519600|Ibitinga|01012009|
3519709|Ibiúna|01012009|
3519808|Icém|01012009|
3519907|Iepê|01012009|
3520004|Igaraçu do Tietê|01012009|
3520103|Igarapava|01012009|
3520202|Igaratá|01012009|
3520301|Iguape|01012009|
3520426|Ilha Comprida|01012009|
3520442|Ilha Solteira|01012009|
3520400|Ilhabela|01012009|
3520509|Indaiatuba|01012009|
3520608|Indiana|01012009|
3520707|Indiaporã|01012009|
3520806|Inúbia Paulista|01012009|
3520905|Ipaussu|01012009|
3521002|Iperó|01012009|
3521101|Ipeúna|01012009|
3521150|Ipiguá|01012009|
3521200|Iporanga|01012009|
3521309|Ipuã|01012009|
3521408|Iracemápolis|01012009|
3521507|Irapuã|01012009|
3521606|Irapuru|01012009|
3521705|Itaberá|01012009|
3521804|Itaí|01012009|
3521903|Itajobi|01012009|
3522000|Itaju|01012009|
3522109|Itanhaém|01012009|
3522158|Itaóca|01012009|
3522208|Itapecerica da Serra|01012009|
3522307|Itapetininga|01012009|
3522406|Itapeva|01012009|
3522505|Itapevi|01012009|
3522604|Itapira|01012009|
3522653|Itapirapuã Paulista|01012009|
3522703|Itápolis|01012009|
3522802|Itaporanga|01012009|
3522901|Itapuí|01012009|
3523008|Itapura|01012009|
3523107|Itaquaquecetuba|01012009|
3523206|Itararé|01012009|
3523305|Itariri|01012009|
3523404|Itatiba|01012009|
3523503|Itatinga|01012009|
3523602|Itirapina|01012009|
3523701|Itirapuã|01012009|
3523800|Itobi|01012009|
3523909|Itu|01012009|
3524006|Itupeva|01012009|
3524105|Ituverava|01012009|
3524204|Jaborandi|01012009|
3524303|Jaboticabal|01012009|
3524402|Jacareí|01012009|
3524501|Jaci|01012009|
3524600|Jacupiranga|01012009|
3524709|Jaguariúna|01012009|
3524808|Jales|01012009|
3524907|Jambeiro|01012009|
3525003|Jandira|01012009|
3525102|Jardinópolis|01012009|
3525201|Jarinu|01012009|
3525300|Jaú|01012009|
3525409|Jeriquara|01012009|
3525508|Joanópolis|01012009|
3525607|João Ramalho|01012009|
3525706|José Bonifácio|01012009|
3525805|Júlio Mesquita|01012009|
3525854|Jumirim|01012009|
3525904|Jundiaí|01012009|
3526001|Junqueirópolis|01012009|
3526100|Juquiá|01012009|
3526209|Juquitiba|01012009|
3526308|Lagoinha|01012009|
3526407|Laranjal Paulista|01012009|
3526506|Lavínia|01012009|
3526605|Lavrinhas|01012009|
3526704|Leme|01012009|
3526803|Lençóis Paulista|01012009|
3526902|Limeira|01012009|
3527009|Lindóia|01012009|
3527108|Lins|01012009|
3527207|Lorena|01012009|
3527256|Lourdes|01012009|
3527306|Louveira|01012009|
3527405|Lucélia|01012009|
3527504|Lucianópolis|01012009|
3527603|Luís Antônio|01012009|
3527702|Luiziânia|01012009|
3527801|Lupércio|01012009|
3527900|Lutécia|01012009|
3528007|Macatuba|01012009|
3528106|Macaubal|01012009|
3528205|Macedônia|01012009|
3528304|Magda|01012009|
3528403|Mairinque|01012009|
3528502|Mairiporã|01012009|
3528601|Manduri|01012009|
3528700|Marabá Paulista|01012009|
3528809|Maracaí|01012009|
3528858|Marapoama|01012009|
3528908|Mariápolis|01012009|
3529005|Marília|01012009|
3529104|Marinópolis|01012009|
3529203|Martinópolis|01012009|
3529302|Matão|01012009|
3529401|Mauá|01012009|
3529500|Mendonça|01012009|
3529609|Meridiano|01012009|
3529658|Mesópolis|01012009|
3529708|Miguelópolis|01012009|
3529807|Mineiros do Tietê|01012009|
3530003|Mira Estrela|01012009|
3529906|Miracatu|01012009|
3530102|Mirandópolis|01012009|
3530201|Mirante do Paranapanema|01012009|
3530300|Mirassol|01012009|
3530409|Mirassolândia|01012009|
3530508|Mococa|01012009|
3530607|Mogi das Cruzes|01012009|
3530706|Mogi Guaçu|01012009|
3530805|Mogi Mirim|15102010|
3530805|Moji Mirim|01012009|14102010
3530904|Mombuca|01012009|
3531001|Monções|01012009|
3531100|Mongaguá|01012009|
3531209|Monte Alegre do Sul|01012009|
3531308|Monte Alto|01012009|
3531407|Monte Aprazível|01012009|
3531506|Monte Azul Paulista|01012009|
3531605|Monte Castelo|01012009|
3531803|Monte Mor|01012009|
3531704|Monteiro Lobato|01012009|
3531902|Morro Agudo|01012009|
3532009|Morungaba|01012009|
3532058|Motuca|01012009|
3532108|Murutinga do Sul|01012009|
3532157|Nantes|01012009|
3532207|Narandiba|01012009|
3532306|Natividade da Serra|01012009|
3532405|Nazaré Paulista|01012009|
3532504|Neves Paulista|01012009|
3532603|Nhandeara|01012009|
3532702|Nipoã|01012009|
3532801|Nova Aliança|01012009|
3532827|Nova Campina|01012009|
3532843|Nova Canaã Paulista|01012009|
3532868|Nova Castilho|01012009|
3532900|Nova Europa|01012009|
3533007|Nova Granada|01012009|
3533106|Nova Guataporanga|01012009|
3533205|Nova Independência|01012009|
3533304|Nova Luzitânia|01012009|
3533403|Nova Odessa|01012009|
3533254|Novais|01012009|
3533502|Novo Horizonte|01012009|
3533601|Nuporanga|01012009|
3533700|Ocauçu|01012009|
3533809|Óleo|01012009|
3533908|Olímpia|01012009|
3534005|Onda Verde|01012009|
3534104|Oriente|01012009|
3534203|Orindiúva|01012009|
3534302|Orlândia|01012009|
3534401|Osasco|01012009|
3534500|Oscar Bressane|01012009|
3534609|Osvaldo Cruz|01012009|
3534708|Ourinhos|01012009|
3534807|Ouro Verde|01012009|
3534757|Ouroeste|01012009|
3534906|Pacaembu|01012009|
3535002|Palestina|01012009|
3535101|Palmares Paulista|01012009|
3535200|Palmeira d'Oeste|01012009|
3535309|Palmital|01012009|
3535408|Panorama|01012009|
3535507|Paraguaçu Paulista|01012009|
3535606|Paraibuna|01012009|
3535705|Paraíso|01012009|
3535804|Paranapanema|01012009|
3535903|Paranapuã|01012009|
3536000|Parapuã|01012009|
3536109|Pardinho|01012009|
3536208|Pariquera-Açu|01012009|
3536257|Parisi|01012009|
3536307|Patrocínio Paulista|01012009|
3536406|Paulicéia|01012009|
3536505|Paulínia|01012009|
3536570|Paulistânia|01012009|
3536604|Paulo de Faria|01012009|
3536703|Pederneiras|01012009|
3536802|Pedra Bela|01012009|
3536901|Pedranópolis|01012009|
3537008|Pedregulho|01012009|
3537107|Pedreira|01012009|
3537156|Pedrinhas Paulista|01012009|
3537206|Pedro de Toledo|01012009|
3537305|Penápolis|01012009|
3537404|Pereira Barreto|01012009|
3537503|Pereiras|01012009|
3537602|Peruíbe|01012009|
3537701|Piacatu|01012009|
3537800|Piedade|01012009|
3537909|Pilar do Sul|01012009|
3538006|Pindamonhangaba|01012009|
3538105|Pindorama|01012009|
3538204|Pinhalzinho|01012009|
3538303|Piquerobi|01012009|
3538501|Piquete|01012009|
3538600|Piracaia|01012009|
3538709|Piracicaba|01012009|
3538808|Piraju|01012009|
3538907|Pirajuí|01012009|
3539004|Pirangi|01012009|
3539103|Pirapora do Bom Jesus|01012009|
3539202|Pirapozinho|01012009|
3539301|Pirassununga|01012009|
3539400|Piratininga|01012009|
3539509|Pitangueiras|01012009|
3539608|Planalto|01012009|
3539707|Platina|01012009|
3539806|Poá|01012009|
3539905|Poloni|01012009|
3540002|Pompéia|01012009|
3540101|Pongaí|01012009|
3540200|Pontal|01012009|
3540259|Pontalinda|01012009|
3540309|Pontes Gestal|01012009|
3540408|Populina|01012009|
3540507|Porangaba|01012009|
3540606|Porto Feliz|01012009|
3540705|Porto Ferreira|01012009|
3540754|Potim|01012009|
3540804|Potirendaba|01012009|
3540853|Pracinha|01012009|
3540903|Pradópolis|01012009|
3541000|Praia Grande|01012009|
3541059|Pratânia|01012009|
3541109|Presidente Alves|01012009|
3541208|Presidente Bernardes|01012009|
3541307|Presidente Epitácio|01012009|
3541406|Presidente Prudente|01012009|
3541505|Presidente Venceslau|01012009|
3541604|Promissão|01012009|
3541653|Quadra|01012009|
3541703|Quatá|01012009|
3541802|Queiroz|01012009|
3541901|Queluz|01012009|
3542008|Quintana|01012009|
3542107|Rafard|01012009|
3542206|Rancharia|01012009|
3542305|Redenção da Serra|01012009|
3542404|Regente Feijó|01012009|
3542503|Reginópolis|01012009|
3542602|Registro|01012009|
3542701|Restinga|01012009|
3542800|Ribeira|01012009|
3542909|Ribeirão Bonito|01012009|
3543006|Ribeirão Branco|01012009|
3543105|Ribeirão Corrente|01012009|
3543204|Ribeirão do Sul|01012009|
3543238|Ribeirão dos Índios|01012009|
3543253|Ribeirão Grande|01012009|
3543303|Ribeirão Pires|01012009|
3543402|Ribeirão Preto|01012009|
3543600|Rifaina|01012009|
3543709|Rincão|01012009|
3543808|Rinópolis|01012009|
3543907|Rio Claro|01012009|
3544004|Rio das Pedras|01012009|
3544103|Rio Grande da Serra|01012009|
3544202|Riolândia|01012009|
3543501|Riversul|01012009|
3544251|Rosana|01012009|
3544301|Roseira|01012009|
3544400|Rubiácea|01012009|
3544509|Rubinéia|01012009|
3544608|Sabino|01012009|
3544707|Sagres|01012009|
3544806|Sales|01012009|
3544905|Sales Oliveira|01012009|
3545001|Salesópolis|01012009|
3545100|Salmourão|01012009|
3545159|Saltinho|01012009|
3545209|Salto|01012009|
3545308|Salto de Pirapora|01012009|
3545407|Salto Grande|01012009|
3545506|Sandovalina|01012009|
3545605|Santa Adélia|01012009|
3545704|Santa Albertina|01012009|
3545803|Santa Bárbara d'Oeste|01012009|
3546009|Santa Branca|01012009|
3546108|Santa Clara d'Oeste|01012009|
3546207|Santa Cruz da Conceição|01012009|
3546256|Santa Cruz da Esperança|01012009|
3546306|Santa Cruz das Palmeiras|01012009|
3546405|Santa Cruz do Rio Pardo|01012009|
3546504|Santa Ernestina|01012009|
3546603|Santa Fé do Sul|01012009|
3546702|Santa Gertrudes|01012009|
3546801|Santa Isabel|01012009|
3546900|Santa Lúcia|01012009|
3547007|Santa Maria da Serra|01012009|
3547106|Santa Mercedes|01012009|
3547502|Santa Rita do Passa Quatro|01012009|
3547403|Santa Rita d'Oeste|01012009|
3547601|Santa Rosa de Viterbo|01012009|
3547650|Santa Salete|01012009|
3547205|Santana da Ponte Pensa|01012009|
3547304|Santana de Parnaíba|01012009|
3547700|Santo Anastácio|01012009|
3547809|Santo André|01012009|
3547908|Santo Antônio da Alegria|01012009|
3548005|Santo Antônio de Posse|01012009|
3548054|Santo Antônio do Aracanguá|01012009|
3548104|Santo Antônio do Jardim|01012009|
3548203|Santo Antônio do Pinhal|01012009|
3548302|Santo Expedito|01012009|
3548401|Santópolis do Aguapeí|01012009|
3548500|Santos|01012009|
3548609|São Bento do Sapucaí|01012009|
3548708|São Bernardo do Campo|01012009|
3548807|São Caetano do Sul|01012009|
3548906|São Carlos|01012009|
3549003|São Francisco|01012009|
3549102|São João da Boa Vista|01012009|
3549201|São João das Duas Pontes|01012009|
3549250|São João de Iracema|01012009|
3549300|São João do Pau d'Alho|01012009|
3549409|São Joaquim da Barra|01012009|
3549508|São José da Bela Vista|01012009|
3549607|São José do Barreiro|01012009|
3549706|São José do Rio Pardo|01012009|
3549805|São José do Rio Preto|01012009|
3549904|São José dos Campos|01012009|
3549953|São Lourenço da Serra|01012009|
3550001|São Luís do Paraitinga|01012009|
3550100|São Manuel|01012009|
3550209|São Miguel Arcanjo|01012009|
3550308|São Paulo|01012009|
3550407|São Pedro|01012009|
3550506|São Pedro do Turvo|01012009|
3550605|São Roque|01012009|
3550704|São Sebastião|01012009|
3550803|São Sebastião da Grama|01012009|
3550902|São Simão|01012009|
3551009|São Vicente|01012009|
3551108|Sarapuí|01012009|
3551207|Sarutaiá|01012009|
3551306|Sebastianópolis do Sul|01012009|
3551405|Serra Azul|01012009|
3551603|Serra Negra|01012009|
3551504|Serrana|01012009|
3551702|Sertãozinho|01012009|
3551801|Sete Barras|01012009|
3551900|Severínia|01012009|
3552007|Silveiras|01012009|
3552106|Socorro|01012009|
3552205|Sorocaba|01012009|
3552304|Sud Mennucci|01012009|
3552403|Sumaré|01012009|
3552551|Suzanápolis|01012009|
3552502|Suzano|01012009|
3552601|Tabapuã|01012009|
3552700|Tabatinga|01012009|
3552809|Taboão da Serra|01012009|
3552908|Taciba|01012009|
3553005|Taguaí|01012009|
3553104|Taiaçu|01012009|
3553203|Taiúva|01012009|
3553302|Tambaú|01012009|
3553401|Tanabi|01012009|
3553500|Tapiraí|01012009|
3553609|Tapiratiba|01012009|
3553658|Taquaral|01012009|
3553708|Taquaritinga|01012009|
3553807|Taquarituba|01012009|
3553856|Taquarivaí|01012009|
3553906|Tarabai|01012009|
3553955|Tarumã|01012009|
3554003|Tatuí|01012009|
3554102|Taubaté|01012009|
3554201|Tejupá|01012009|
3554300|Teodoro Sampaio|01012009|
3554409|Terra Roxa|01012009|
3554508|Tietê|01012009|
3554607|Timburi|01012009|
3554656|Torre de Pedra|01012009|
3554706|Torrinha|01012009|
3554755|Trabiju|01012009|
3554805|Tremembé|01012009|
3554904|Três Fronteiras|01012009|
3554953|Tuiuti|01012009|
3555000|Tupã|01012009|
3555109|Tupi Paulista|01012009|
3555208|Turiúba|01012009|
3555307|Turmalina|01012009|
3555356|Ubarana|01012009|
3555406|Ubatuba|01012009|
3555505|Ubirajara|01012009|
3555604|Uchoa|01012009|
3555703|União Paulista|01012009|
3555802|Urânia|01012009|
3555901|Uru|01012009|
3556008|Urupês|01012009|
3556107|Valentim Gentil|01012009|
3556206|Valinhos|01012009|
3556305|Valparaíso|01012009|
3556354|Vargem|01012009|
3556404|Vargem Grande do Sul|01012009|
3556453|Vargem Grande Paulista|01012009|
3556503|Várzea Paulista|01012009|
3556602|Vera Cruz|01012009|
3556701|Vinhedo|01012009|
3556800|Viradouro|01012009|
3556909|Vista Alegre do Alto|01012009|
3556958|Vitória Brasil|01012009|
3557006|Votorantim|01012009|
3557105|Votuporanga|01012009|
3557154|Zacarias|01012009|
3100104|Abadia dos Dourados|01012009|
3100203|Abaeté|01012009|
3100302|Abre Campo|01012009|
3100401|Acaiaca|01012009|
3100500|Açucena|01012009|
3100609|Água Boa|01012009|
3100708|Água Comprida|01012009|
3100807|Aguanil|01012009|
3100906|Águas Formosas|01012009|
3101003|Águas Vermelhas|01012009|
3101102|Aimorés|01012009|
3101201|Aiuruoca|01012009|
3101300|Alagoa|01012009|
3101409|Albertina|01012009|
3101508|Além Paraíba|01012009|
3101607|Alfenas|01012009|
3101631|Alfredo Vasconcelos|01012009|
3101706|Almenara|01012009|
3101805|Alpercata|01012009|
3101904|Alpinópolis|01012009|
3102001|Alterosa|01012009|
3102050|Alto Caparaó|01012009|
3153509|Alto Jequitibá|01012009|
3102100|Alto Rio Doce|01012009|
3102209|Alvarenga|01012009|
3102308|Alvinópolis|01012009|
3102407|Alvorada de Minas|01012009|
3102506|Amparo do Serra|01012009|
3102605|Andradas|01012009|
3102803|Andrelândia|01012009|
3102852|Angelândia|01012009|
3102902|Antônio Carlos|01012009|
3103009|Antônio Dias|01012009|
3103108|Antônio Prado de Minas|01012009|
3103207|Araçaí|01012009|
3103306|Aracitaba|01012009|
3103405|Araçuaí|01012009|
3103504|Araguari|01012009|
3103603|Arantina|01012009|
3103702|Araponga|01012009|
3103751|Araporã|01012009|
3103801|Arapuá|01012009|
3103900|Araújos|01012009|
3104007|Araxá|01012009|
3104106|Arceburgo|01012009|
3104205|Arcos|01012009|
3104304|Areado|01012009|
3104403|Argirita|01012009|
3104452|Aricanduva|01012009|
3104502|Arinos|01012009|
3104601|Astolfo Dutra|01012009|
3104700|Ataléia|01012009|
3104809|Augusto de Lima|01012009|
3104908|Baependi|01012009|
3105004|Baldim|01012009|
3105103|Bambuí|01012009|
3105202|Bandeira|01012009|
3105301|Bandeira do Sul|01012009|
3105400|Barão de Cocais|01012009|
3105509|Barão de Monte Alto|01012009|
3105608|Barbacena|01012009|
3105707|Barra Longa|01012009|
3105905|Barroso|01012009|
3106002|Bela Vista de Minas|01012009|
3106101|Belmiro Braga|01012009|
3106200|Belo Horizonte|01012009|
3106309|Belo Oriente|01012009|
3106408|Belo Vale|01012009|
3106507|Berilo|01012009|
3106655|Berizal|01012009|
3106606|Bertópolis|01012009|
3106705|Betim|01012009|
3106804|Bias Fortes|01012009|
3106903|Bicas|01012009|
3107000|Biquinhas|01012009|
3107109|Boa Esperança|01012009|
3107208|Bocaina de Minas|01012009|
3107307|Bocaiúva|01012009|
3107406|Bom Despacho|01012009|
3107505|Bom Jardim de Minas|01012009|
3107604|Bom Jesus da Penha|01012009|
3107703|Bom Jesus do Amparo|01012009|
3107802|Bom Jesus do Galho|01012009|
3107901|Bom Repouso|01012009|
3108008|Bom Sucesso|01012009|
3108107|Bonfim|01012009|
3108206|Bonfinópolis de Minas|01012009|
3108255|Bonito de Minas|01012009|
3108305|Borda da Mata|01012009|
3108404|Botelhos|01012009|
3108503|Botumirim|01012009|
3108701|Brás Pires|01012009|
3108552|Brasilândia de Minas|01012009|
3108602|Brasília de Minas|01012009|
3108909|Brasópolis|01012009|
3108800|Braúnas|01012009|
3109006|Brumadinho|01012009|
3109105|Bueno Brandão|01012009|
3109204|Buenópolis|01012009|
3109253|Bugre|01012009|
3109303|Buritis|01012009|
3109402|Buritizeiro|01012009|
3109451|Cabeceira Grande|01012009|
3109501|Cabo Verde|01012009|
3109600|Cachoeira da Prata|01012009|
3109709|Cachoeira de Minas|01012009|
3102704|Cachoeira de Pajeú|01012009|
3109808|Cachoeira Dourada|01012009|
3109907|Caetanópolis|01012009|
3110004|Caeté|01012009|
3110103|Caiana|01012009|
3110202|Cajuri|01012009|
3110301|Caldas|01012009|
3110400|Camacho|01012009|
3110509|Camanducaia|01012009|
3110608|Cambuí|01012009|
3110707|Cambuquira|01012009|
3110806|Campanário|01012009|
3110905|Campanha|01012009|
3111002|Campestre|01012009|
3111101|Campina Verde|01012009|
3111150|Campo Azul|01012009|
3111200|Campo Belo|01012009|
3111309|Campo do Meio|01012009|
3111408|Campo Florido|01012009|
3111507|Campos Altos|01012009|
3111606|Campos Gerais|01012009|
3111903|Cana Verde|01012009|
3111705|Canaã|01012009|
3111804|Canápolis|01012009|
3112000|Candeias|01012009|
3112059|Cantagalo|01012009|
3112109|Caparaó|01012009|
3112208|Capela Nova|01012009|
3112307|Capelinha|01012009|
3112406|Capetinga|01012009|
3112505|Capim Branco|01012009|
3112604|Capinópolis|01012009|
3112653|Capitão Andrade|01012009|
3112703|Capitão Enéas|01012009|
3112802|Capitólio|01012009|
3112901|Caputira|01012009|
3113008|Caraí|01012009|
3113107|Caranaíba|01012009|
3113206|Carandaí|01012009|
3113305|Carangola|01012009|
3113404|Caratinga|01012009|
3113503|Carbonita|01012009|
3113602|Careaçu|01012009|
3113701|Carlos Chagas|01012009|
3113800|Carmésia|01012009|
3113909|Carmo da Cachoeira|01012009|
3114006|Carmo da Mata|01012009|
3114105|Carmo de Minas|01012009|
3114204|Carmo do Cajuru|01012009|
3114303|Carmo do Paranaíba|01012009|
3114402|Carmo do Rio Claro|01012009|
3114501|Carmópolis de Minas|01012009|
3114550|Carneirinho|01012009|
3114600|Carrancas|01012009|
3114709|Carvalhópolis|01012009|
3114808|Carvalhos|01012009|
3114907|Casa Grande|01012009|
3115003|Cascalho Rico|01012009|
3115102|Cássia|01012009|
3115300|Cataguases|01012009|
3115359|Catas Altas|01012009|
3115409|Catas Altas da Noruega|01012009|
3115458|Catuji|01012009|
3115474|Catuti|01012009|
3115508|Caxambu|01012009|
3115607|Cedro do Abaeté|01012009|
3115706|Central de Minas|01012009|
3115805|Centralina|01012009|
3115904|Chácara|01012009|
3116001|Chalé|01012009|
3116100|Chapada do Norte|01012009|
3116159|Chapada Gaúcha|01012009|
3116209|Chiador|01012009|
3116308|Cipotânea|01012009|
3116407|Claraval|01012009|
3116506|Claro dos Poções|01012009|
3116605|Cláudio|01012009|
3116704|Coimbra|01012009|
3116803|Coluna|01012009|
3116902|Comendador Gomes|01012009|
3117009|Comercinho|01012009|
3117108|Conceição da Aparecida|01012009|
3115201|Conceição da Barra de Minas|01012009|
3117306|Conceição das Alagoas|01012009|
3117207|Conceição das Pedras|01012009|
3117405|Conceição de Ipanema|01012009|
3117504|Conceição do Mato Dentro|01012009|
3117603|Conceição do Pará|01012009|
3117702|Conceição do Rio Verde|01012009|
3117801|Conceição dos Ouros|01012009|
3117836|Cônego Marinho|01012009|
3117876|Confins|01012009|
3117900|Congonhal|01012009|
3118007|Congonhas|01012009|
3118106|Congonhas do Norte|01012009|
3118205|Conquista|01012009|
3118304|Conselheiro Lafaiete|01012009|
3118403|Conselheiro Pena|01012009|
3118502|Consolação|01012009|
3118601|Contagem|01012009|
3118700|Coqueiral|01012009|
3118809|Coração de Jesus|01012009|
3118908|Cordisburgo|01012009|
3119005|Cordislândia|01012009|
3119104|Corinto|01012009|
3119203|Coroaci|01012009|
3119302|Coromandel|01012009|
3119401|Coronel Fabriciano|01012009|
3119500|Coronel Murta|01012009|
3119609|Coronel Pacheco|01012009|
3119708|Coronel Xavier Chaves|01012009|
3119807|Córrego Danta|01012009|
3119906|Córrego do Bom Jesus|01012009|
3119955|Córrego Fundo|01012009|
3120003|Córrego Novo|01012009|
3120102|Couto de Magalhães de Minas|01012009|
3120151|Crisólita|01012009|
3120201|Cristais|01012009|
3120300|Cristália|01012009|
3120409|Cristiano Otoni|01012009|
3120508|Cristina|01012009|
3120607|Crucilândia|01012009|
3120706|Cruzeiro da Fortaleza|01012009|
3120805|Cruzília|01012009|
3120839|Cuparaque|01012009|
3120870|Curral de Dentro|01012009|
3120904|Curvelo|01012009|
3121001|Datas|01012009|
3121100|Delfim Moreira|01012009|
3121209|Delfinópolis|01012009|
3121258|Delta|01012009|
3121308|Descoberto|01012009|
3121407|Desterro de Entre Rios|01012009|
3121506|Desterro do Melo|01012009|
3121605|Diamantina|01012009|
3121704|Diogo de Vasconcelos|01012009|
3121803|Dionísio|01012009|
3121902|Divinésia|01012009|
3122009|Divino|01012009|
3122108|Divino das Laranjeiras|01012009|
3122207|Divinolândia de Minas|01012009|
3122306|Divinópolis|01012009|
3122355|Divisa Alegre|01012009|
3122405|Divisa Nova|01012009|
3122454|Divisópolis|01012009|
